order_id,order_key,organisation_id,status,total,completed_date,job_id
12751,wc_order_J2IV5ai4LoVVX,134,completed,55.0,2024-07-24 15:29:26,1511
12754,wc_order_OA6MQjpwqPNa0,281,completed,135.3,2024-06-07 13:18:58,
12755,wc_order_efndhC9WPhxOT,1819,completed,1009.8,2024-08-07 15:46:22,1514
12759,wc_order_FVMcEPKtdJ2RQ,247,completed,3700.28,2024-08-27 09:16:40,
12761,wc_order_FpUzgYNw6wzh3,110,completed,346.5,2024-10-24 12:15:07,1517
12765,wc_order_X3T6GRFOWrZDl,96,completed,770.0,2024-08-20 14:09:31,1529
12766,wc_order_8ul0Hx9BuAsrh,1830,completed,2346.3,2024-08-07 15:20:07,1518
12768,wc_order_xPMPhmNo9qNnE,2925,completed,385.0,2024-06-13 13:22:37,
12771,wc_order_qrT18VlNJK6d5,1208,completed,3100.9,2024-07-18 13:57:21,1536
12772,wc_order_SFLnkrnLwpxKs,2926,completed,1052.7,2024-07-25 14:44:22,1541
12774,wc_order_RJwjnLSTZsBC4,2924,completed,610.5,2024-07-01 15:47:00,1526
12778,wc_order_lsNb6GF7bs1ZN,2927,completed,566.5,2024-07-18 14:02:05,1521
12780,wc_order_Veeq3OqWqh8Hb,2707,completed,490.6,2024-08-16 14:11:03,1523
12782,wc_order_Jdfd7ch0IfOzK,155,completed,728.2,2024-08-02 14:31:43,1560
12784,wc_order_ZYwWnZhg1KP4t,148,completed,1534.04,2024-08-14 07:54:23,
12785,wc_order_aDE0keaW45HDK,2865,completed,226.6,2024-06-28 15:14:14,1522
12789,wc_order_Fak7cdYaMinSh,1847,completed,1188.0,2024-07-25 14:42:32,1525
12791,wc_order_iwqN7U35bv8gB,1860,completed,4177.8,2024-10-11 12:36:36,1527
12793,wc_order_hxXiK6MWxiIYQ,38,completed,1930.5,2025-02-27 06:55:38,1655
12794,wc_order_K2L6GJyQlYBOL,297,completed,712.8,2024-08-13 14:34:10,1532
12795,wc_order_w3ZHVF2NKIHL1,2928,completed,1566.46,2024-06-21 00:37:28,
12797,wc_order_PDm2eZLnn3te2,2890,completed,694.32,2024-06-25 14:40:45,1528
12801,wc_order_9hCr658vIGcu8,362,completed,1188.0,2024-09-23 15:47:31,1530
12803,wc_order_fuka15xpGMIyc,467,completed,655.6,2024-07-31 15:42:46,1531
12804,wc_order_LoLKP0KxVmHVV,2913,completed,1060.4,2024-08-13 17:06:40,1533
12807,wc_order_Uo1etxBVHqIej,301,completed,201.71,2024-06-25 10:26:57,
12808,wc_order_NeOXD7jmi6XGt,2416,completed,279.4,2024-06-27 08:41:57,1534
12809,wc_order_5kUCrKhmTkByp,515,completed,4929.1,2024-06-21 15:12:44,
12811,wc_order_EvD3BdnitvC5A,2763,completed,847.0,2024-07-30 14:54:43,1556
12813,wc_order_2yNyuJBtK5Ntd,2920,completed,1574.86,2024-06-25 13:13:10,
12814,wc_order_iESWybLLrn8rM,2465,completed,528.0,2024-07-22 16:44:45,1547
12815,wc_order_vPKEPJI4czXeA,270,completed,676.5,2024-07-11 17:09:25,1535
12817,wc_order_ypwr4EVtKjJLB,48,completed,616.0,2024-11-05 09:47:36,1544
12818,wc_order_CGSVWT08As13u,219,completed,1292.5,2024-08-14 15:50:36,1587
12819,wc_order_6ZsBPYL9195nN,2693,completed,394.9,2024-08-14 15:51:21,1572
12820,wc_order_rJyNBSaXo57Hb,2485,completed,566.5,2024-09-25 17:08:08,1539
12821,wc_order_0aj196m1aNERJ,176,completed,134.23,2024-06-28 12:32:32,
12822,wc_order_vsQ0K8DfpY09O,1609,completed,485.1,2024-08-07 15:06:04,1545
12824,wc_order_A4jF8u3dQV3Rr,284,completed,1056.0,2024-11-22 14:36:48,1542
12826,wc_order_VeeTNFTUBIP2M,1720,completed,616.0,2024-08-06 14:49:21,1543
12831,wc_order_yKnGf1bk1PiH1,1618,completed,742.5,2024-07-25 15:58:05,1546
12838,wc_order_jzbcoHiIfqhRe,2931,completed,630.3,2024-08-01 14:51:32,1548
12839,wc_order_a0WcErUmQHOfQ,117,completed,3623.4,2024-08-02 14:31:07,1549
12840,wc_order_O8Ss5eHh3fLSx,372,completed,211.2,2024-07-10 18:05:08,1550
12842,wc_order_MqRfck5vmNM8u,118,completed,3307.65,2024-07-10 12:23:05,
12843,wc_order_c4OhmT9p6JulZ,2652,completed,181.5,2024-07-22 16:45:19,1552
12844,wc_order_TqqY0rhv4JN5k,118,completed,1743.5,2024-07-29 15:09:26,1551
12845,wc_order_90xQQsxqbi1OE,716,completed,1551.0,2024-07-30 14:37:12,1553
12847,wc_order_DLf8eSqfLOe8S,2932,completed,211.2,2024-07-31 16:10:14,1555
12849,wc_order_ORgTu97YlwsLO,1369,completed,4416.9,2024-07-25 10:25:32,
12850,wc_order_1zagBgtiDeDqZ,251,completed,748.0,2024-08-28 16:51:36,1581
12857,wc_order_2AioymcZuukFC,309,completed,5552.58,2024-08-19 15:51:50,1557
12858,wc_order_Yveh4cJ2WjdK0,661,completed,2560.8,2024-11-12 17:01:14,
12860,wc_order_PCklRUJex5rm7,2718,completed,3612.41,2024-07-18 15:03:55,
12861,wc_order_bhp0OTLKWXyc6,2933,completed,569.8,2024-07-29 15:19:39,1558
12862,wc_order_QQrB94pnTsbch,777,completed,1926.45,2024-08-12 15:04:19,
12863,wc_order_GOQZfj6KZHpl3,2464,completed,929.5,2024-08-08 15:13:52,1559
12866,wc_order_fxMbZAblIXIQE,2934,completed,1237.5,2025-04-23 15:29:20,1764
12867,wc_order_IcUIv48rlYOfP,2935,completed,192.5,2024-07-19 09:58:54,
12870,wc_order_W1PhvDQcsMTsR,2937,completed,1235.3,2024-07-21 23:31:30,
12872,wc_order_JewiIN62Trez6,2408,completed,1540.0,2024-08-22 15:58:31,1561
12888,wc_order_tl8yDfb5dxpcs,2798,completed,99.0,2024-07-26 17:18:18,1562
12890,wc_order_SprFPtRpvMq80,280,completed,3129.64,2024-07-24 09:15:08,
12892,wc_order_IUoMKIqCx2t7j,1849,completed,2430.89,2024-10-01 14:33:25,1566
12893,wc_order_ys7MLMozdU4iY,2355,completed,1633.5,2024-08-07 15:41:16,1567
12894,wc_order_qWWQlhF47kN6L,104,completed,852.5,2024-08-15 15:24:04,1564
12896,wc_order_Srfa98lxcjmnG,176,completed,319.0,2024-08-23 15:48:31,1563
12897,wc_order_vvuLa56Dz6cG9,85,completed,1138.5,2024-08-15 16:17:45,1565
12898,wc_order_NHMt1vDrK5HzN,1014,completed,368.5,2024-10-09 15:53:45,1576
12899,wc_order_uSoGDCc28rWoq,1460,completed,748.0,2024-09-03 14:55:37,1598
12901,wc_order_HLfS2bX0LTEQ3,2939,completed,350.9,2024-11-27 14:12:48,1664
12902,wc_order_vUPs9YUhD9kaz,2938,completed,723.8,2024-07-30 08:13:54,1568
12904,wc_order_k9AyCgvDe15Yf,1237,completed,1205.6,2024-09-17 15:17:39,1573
12905,wc_order_5fMJxuayzGfh3,2940,completed,837.75,2024-07-26 11:58:58,
12906,wc_order_1lTMz71VD8KQe,290,completed,645.03,2024-07-26 13:57:23,
12907,wc_order_euf2nTNJTXGDp,10,completed,836.0,2024-11-05 13:10:04,1570
12910,wc_order_06J0wcPrVRtA8,2464,completed,929.5,2024-08-20 13:53:51,1571
12914,wc_order_tMW5BlBxrC2zC,1650,completed,636.9,2024-08-26 15:25:39,1578
12918,wc_order_IcAxuIupWkq66,373,completed,1868.9,2024-12-13 10:00:17,1579
12919,wc_order_oqjAdJZfY2yWj,2941,completed,1287.0,2024-10-07 17:08:08,1643
12920,wc_order_3lJ2pVngswy7W,110,completed,1293.6,2024-07-31 12:21:50,
12925,wc_order_c9vaOIGe3w2DB,315,completed,891.0,2024-11-29 07:08:16,1594
12926,wc_order_QU4I2BFuRGpdg,2763,completed,242.0,2024-08-12 13:34:42,1588
12927,wc_order_XbRacJBxrbmgO,468,completed,1881.0,2024-09-09 15:09:56,1584
12928,wc_order_76PpjzzWoT1UQ,193,completed,1188.0,2024-11-06 13:54:01,1574
12929,wc_order_LatxyyULiCuBM,166,completed,2920.5,2025-08-07 14:16:18,1930
12934,wc_order_PhugI7h1NtnQT,2745,completed,2652.39,2024-08-08 09:55:46,
12935,wc_order_SVl1PGdGRwVa0,1631,completed,442.2,2024-08-01 11:25:40,
12936,wc_order_9M2OIhzhiwgDk,1756,completed,880.0,2024-08-29 16:36:20,1575
12937,wc_order_otMhhJ1ADFTx3,2931,completed,3786.2,2024-08-01 13:57:29,
12938,wc_order_K0JWnoIwknZbE,149,completed,979.0,2025-06-12 14:22:37,1577
12939,wc_order_bpyEPZ62IG2gg,2401,completed,830.5,2024-09-30 16:31:52,1585
12940,wc_order_lKlaMDosKQCq5,969,completed,176.0,2024-08-09 12:49:38,1589
12941,wc_order_yw4Ap8UO1MZGy,2943,completed,211.2,2024-08-19 15:54:44,1583
12942,wc_order_XckMIpP8KO5m9,374,completed,748.0,2024-10-07 14:01:25,1612
12944,wc_order_yIeTOvdZOmuRC,757,completed,1188.0,2024-09-10 16:15:48,1580
12947,wc_order_DDDLYI6xPzsO8,324,completed,2376.0,2024-12-13 13:37:00,1582
12949,wc_order_3odsJkU6AtNVw,2612,completed,2328.7,2024-08-06 14:34:32,
12951,wc_order_6InQ91dgtsDqi,130,completed,467.5,2024-10-24 14:50:49,1608
12954,wc_order_WlL0eVMlTRbbN,2944,completed,5621.0,2025-01-22 15:06:47,1593
12961,wc_order_XWRWnDmK2ay5I,842,completed,742.5,2024-09-17 14:43:52,1590
12962,wc_order_I3oPt3FJVqs38,226,completed,1144.0,2024-09-18 16:08:16,1586
12963,wc_order_bPVrNb7ZzrvbQ,889,completed,1146.2,2024-08-13 14:58:54,
12964,wc_order_l65lKAckZKtdR,1028,completed,10113.82,2025-04-02 14:45:02,
12965,wc_order_jz7GPzKJYWOK9,2798,completed,211.2,2024-08-12 15:11:11,1591
12968,wc_order_XOxPfEhlpj8Dq,172,completed,1188.0,2024-10-18 11:16:10,1592
12970,wc_order_q8NwIwGtoU4HM,874,completed,2623.5,2024-10-03 14:15:23,1606
12971,wc_order_a2XjgidhoTTEo,2945,completed,2471.99,2024-08-12 10:53:44,
12972,wc_order_2WlD6EWvkzUjq,1739,completed,3085.18,2024-08-13 09:01:39,
12977,wc_order_G9Z0joe0IE4vn,2947,completed,266.75,2024-08-23 12:44:45,1596
12978,wc_order_M7B7ZHi4kpuEf,301,completed,2560.25,2025-01-30 13:10:04,1676
12979,wc_order_zCA7tZbgFt1KN,180,completed,1144.0,2024-12-10 13:51:30,1595
12983,wc_order_jULQooQLBhEG4,258,completed,1760.0,2024-09-20 14:07:37,1600
12985,wc_order_YFIPW1Bt1st7I,2948,completed,211.2,2024-11-22 13:23:30,1617
12987,wc_order_EgGk3rDKFt0ei,1524,completed,704.0,2024-10-03 14:14:27,1616
12988,wc_order_WaW7nkDjNUwGI,87,completed,284.9,2025-03-18 14:39:18,1604
12994,wc_order_beRKLvnPMbToz,248,completed,1256.2,2024-11-25 15:16:47,1613
12997,wc_order_YLEgL2ESxrAXN,114,completed,2985.4,2024-09-05 10:05:35,
12998,wc_order_P3GT3UA00bVeg,2950,completed,1820.5,2024-10-30 12:19:35,1601
12999,wc_order_rs2XYr5t6ccHf,226,completed,9131.55,2024-08-22 11:37:46,
13000,wc_order_j42AfFUZjcT43,2464,completed,290.4,2024-08-21 15:18:20,1602
13002,wc_order_ttLqLa10GwpeW,2610,completed,1039.5,2024-11-20 13:49:15,1670
13004,wc_order_w4yBK0WmqPLP0,1721,completed,1188.0,2024-11-01 16:27:15,1614
13005,wc_order_fYi0VlCVB7lMy,2953,completed,456.5,2024-09-04 16:10:16,1607
13006,wc_order_9iDRacnPSpwQh,2954,completed,233.2,2024-09-27 08:38:39,1605
13009,wc_order_pMoihtts96OfI,1811,completed,4105.67,2024-08-23 13:57:14,
13010,wc_order_OGYvZ9HxKj0iq,1056,completed,910.8,2024-09-18 16:09:11,1637
13012,wc_order_nBgWuX3ATAwlG,1744,completed,2044.9,2024-10-22 16:32:58,1610
13014,wc_order_JXh1a48QHcDmc,1369,completed,8515.94,2024-09-09 11:44:43,
13018,wc_order_5yrbkg4roGjN4,316,completed,1703.36,2024-08-26 09:29:06,
13020,wc_order_W9EO6IsndjvRP,1756,completed,1432.2,2024-08-28 11:28:02,
13021,wc_order_lhIkO1z9nE6s0,55,completed,4570.82,2024-09-30 10:16:02,
13023,wc_order_ffdBw39wWhmZK,313,completed,841.5,2024-11-21 14:05:04,1615
13026,wc_order_cdoaMinLO1xkT,2401,completed,21527.0,2024-12-05 16:56:59,1636
13028,wc_order_WUxeEVeSN0f0x,287,completed,1575.75,2025-03-03 10:17:28,1675
13031,wc_order_F2Ic7G4ipNiys,1523,completed,1464.74,2024-08-27 13:18:49,
13032,wc_order_qN8EJErUWFR3i,364,completed,1485.0,2025-03-26 14:13:27,1684
13033,wc_order_ChKP5ykUoQPns,222,completed,7476.06,2024-09-25 14:18:03,
13039,wc_order_tEYcgQW4uZCqi,846,completed,1834.38,2024-09-18 16:05:13,
13042,wc_order_8npWkn0p0IeGy,379,completed,436.55,2024-09-04 14:22:48,
13043,wc_order_sFHdoXqOPJvkb,289,completed,467.5,2024-10-03 14:20:25,1620
13046,wc_order_D5yvaP9WyMoYS,1463,completed,1435.5,2024-11-11 12:52:40,1619
13047,wc_order_9L5HfAJlfj8tB,2956,completed,211.2,2024-09-02 15:28:08,1618
13048,wc_order_HXjYa3kxsMHQ3,420,completed,4801.5,2024-12-19 12:48:44,1628
13049,wc_order_WUYzyOjj4Y1aX,2886,completed,792.0,2024-10-24 14:49:53,1652
13050,wc_order_o9wnluOI2dC2E,2453,completed,330.0,2024-09-20 14:23:44,1621
13051,wc_order_KeszJXJ1iVRab,1355,completed,1917.3,2025-02-07 10:01:25,
13052,wc_order_mWo7jz03GbTy0,267,completed,660.0,2025-02-13 13:20:21,1624
13054,wc_order_7voRxpsWngYkQ,317,completed,1157.2,2024-09-12 14:10:48,1622
13055,wc_order_q2CydQbNhQz8i,2828,completed,310.2,2024-09-09 15:02:36,1630
13056,wc_order_QG6JsDIHhfvj2,1570,completed,190.3,2024-09-04 15:06:02,1623
13059,wc_order_bKgEI2f0rwpDl,2796,completed,350.9,2024-09-09 14:51:36,1625
13062,wc_order_77FMFDGuiD1uz,2957,completed,211.2,2024-09-09 14:54:52,1627
13064,wc_order_YpfMk6iullEqS,206,completed,1069.2,2024-09-05 09:35:39,
13065,wc_order_MquIx38I1reUK,2959,completed,6084.98,2024-09-11 12:09:40,
13066,wc_order_QjukEYUHI2e8x,341,completed,704.0,2024-11-06 13:52:40,1629
13067,wc_order_eFAGayFzPgvLI,2765,completed,211.2,2024-09-09 14:55:33,1631
13073,wc_order_agp02rht6fVY1,265,completed,792.0,2025-02-06 08:47:36,1634
13074,wc_order_bkJ2V4xCGFCoV,44,completed,1276.0,2024-11-06 13:56:11,1633
13075,wc_order_KGqvSHNyGODbg,358,completed,984.5,2024-10-08 17:39:15,1632
13078,wc_order_dILSOgcJClZVd,1731,completed,1320.0,2024-11-26 14:01:15,1635
13079,wc_order_A85AmwdhdOrrF,251,completed,328.9,2024-09-09 12:19:30,
13083,wc_order_wVZSnclmN3Isa,323,completed,299.2,2024-10-28 12:55:05,1647
13084,wc_order_ZG0pmJzEEJLmy,740,completed,667.7,2024-09-09 15:10:44,
13088,wc_order_AwmWOV1ynL2cP,1377,completed,1550.95,2024-09-10 13:58:30,
13089,wc_order_Wh75s56HLvHYP,2701,completed,1100.0,2024-10-09 06:11:23,1639
13090,wc_order_yEE4FwRTrHev3,2962,completed,211.2,2024-11-05 09:45:55,1651
13091,wc_order_0XtSVEkOsmd2D,2963,completed,792.0,2024-10-28 13:01:13,1665
13093,wc_order_eHE5PSReLrxYc,2630,completed,490.6,2024-10-09 15:52:48,1638
13095,wc_order_zSeMQ8sTQyHur,252,completed,1996.5,2024-11-20 13:56:13,1653
13100,wc_order_3rP6VuPzglAWa,484,completed,970.2,2024-09-13 11:44:35,
13104,wc_order_XYdvYmlAFm5vS,1156,completed,4973.89,2024-09-12 14:24:03,
13105,wc_order_WsApnlQQfrhtZ,2964,completed,7168.94,2024-10-09 17:32:51,
13106,wc_order_IqOqUSoGoBdwx,76,completed,645.7,2024-10-07 16:40:00,1640
13109,wc_order_yH966JQ7InJiT,541,completed,1006.95,2024-09-17 10:06:05,
13113,wc_order_aM4RRGxBwlp66,26,completed,1089.0,2024-11-08 10:18:40,1641
13114,wc_order_IXIYS0Sg20bwE,93,completed,8945.2,2024-12-10 09:10:50,1642
13115,wc_order_MKiEak6CJQm4I,1596,completed,651.2,2024-11-21 14:00:21,1654
13120,wc_order_VwmuQfgaFoG8V,1043,completed,332.23,2024-09-19 10:09:07,
13122,wc_order_pF6N97MISg2xp,2965,completed,211.2,2024-09-30 16:10:21,1644
13123,wc_order_QE4sM2u07hIXQ,257,completed,4853.2,2024-09-24 11:20:22,
13125,wc_order_uSkxWGy01tKRB,227,completed,1534.5,2024-11-01 16:23:37,1645
13126,wc_order_s1fqFPfMCBrg7,2964,completed,2851.2,2024-10-09 17:32:38,
13130,wc_order_79oJuzko3kAHX,257,completed,704.0,2025-02-06 08:39:28,1646
13131,wc_order_WMctS5sm4Ddyj,137,completed,968.0,2024-10-10 15:11:59,1649
13134,wc_order_WatcaeLJXsmjE,486,completed,665.5,2025-02-06 08:02:45,1650
13141,wc_order_QZGrInDCYars4,261,completed,704.0,2024-10-28 14:42:40,1677
13142,wc_order_jhpPllY6zOeTx,221,completed,1884.3,2025-01-31 13:50:35,1657
13146,wc_order_CDXI5GfC0qn7O,2644,completed,211.2,2024-11-05 09:41:59,1656
13148,wc_order_T8seORwpdcnyH,46,completed,4570.43,2024-10-09 17:33:23,
13149,wc_order_ZSJGBl09cBiOU,1826,completed,1138.5,2024-10-16 07:07:06,1660
13150,wc_order_AG6zENP0LWdm4,1498,completed,742.5,2024-11-05 09:45:22,1661
13151,wc_order_XNxZSlBmqTQGu,2614,completed,490.6,2024-10-11 12:37:16,1662
13152,wc_order_YE1HsLyWIZ3JF,1826,completed,1566.06,2024-10-15 15:15:05,
13158,wc_order_u6OCw9eVlq7XP,1486,completed,3431.84,2024-12-05 09:03:23,
13163,wc_order_g6kWoyajnFqIY,2970,completed,420.77,2024-10-11 12:08:38,
13168,wc_order_vdQmzsgr1EZ56,2503,completed,3909.54,2024-10-16 11:16:24,
13170,wc_order_ngYzmSXFKm4t6,306,completed,2655.54,2024-10-09 14:19:48,
13171,wc_order_v6mTy6yfTbbl0,2971,completed,15903.8,2024-10-14 11:58:46,
13173,wc_order_nevkjTVtpSOSJ,2793,completed,764.5,2024-10-28 15:09:02,1673
13174,wc_order_UmgLxJWS9NNV6,709,completed,1089.0,2025-07-30 14:36:31,1666
13175,wc_order_F3jKb7iqsCBeQ,2972,completed,139.7,2024-10-15 13:52:18,1668
13176,wc_order_J3blPgWknfVFW,2844,completed,2227.5,2025-01-30 13:11:35,1667
13177,wc_order_crk1OednFiATA,2933,completed,1647.76,2024-10-11 09:27:08,
13183,wc_order_A1vWRn9v46t4R,348,completed,1921.49,2025-01-24 15:09:33,
13184,wc_order_LbGiaRmIuA8WI,1046,completed,4127.64,2024-10-16 11:01:47,
13186,wc_order_mpyv38mrL4MWM,371,completed,3706.91,2024-10-15 11:34:53,
13190,wc_order_0VNqSgohfnBIm,140,completed,990.0,2025-07-22 16:23:37,1835
13196,wc_order_ORPKmytdXsoll,105,completed,1188.0,2025-06-04 14:48:54,1678
13198,wc_order_uLCe69T7ixYsD,1516,completed,1606.74,2024-11-28 10:14:36,
13199,wc_order_rVPitfwM01lXh,164,completed,3476.0,2024-12-02 16:00:14,1671
13204,wc_order_Fzn2aQxdXDaa6,298,completed,1009.8,2024-10-31 18:41:56,1674
13205,wc_order_YC6IPRKvgA0Ml,2397,completed,484.0,2025-07-31 15:04:38,1814
13207,wc_order_RDtswE7TIv7ie,172,completed,828.81,2024-10-21 14:57:45,
13208,wc_order_aI8MkCtG0dHx3,22,completed,1953.19,2025-01-24 15:09:23,
13211,wc_order_BhBPcapjzgqoH,1431,completed,818.74,2024-10-30 08:14:28,
13213,wc_order_bIMok4n5oQOHT,2703,completed,1633.5,2025-04-03 13:03:00,1682
13218,wc_order_xPlHVgFBpPpH9,700,completed,2448.63,2024-11-01 10:26:28,
13219,wc_order_Hje3gyrJiLWkK,173,completed,1100.0,2024-11-26 14:35:57,1683
13222,wc_order_AK4g4dZP0fO8y,1631,completed,442.2,2024-10-29 08:58:31,
13224,wc_order_IIUzq3aXByYVc,331,completed,1643.4,2024-11-22 13:33:31,1686
13225,wc_order_PZJ2dWK1ybB2B,232,completed,801.9,2025-01-31 13:04:56,1685
13227,wc_order_ZuB6IFK4rycom,248,completed,2680.02,2024-11-11 09:38:04,
13228,wc_order_pGvlXtsKZimCM,2629,completed,8391.6,2024-12-12 10:34:04,
13230,wc_order_UHezcoVjkdv8f,1777,completed,3934.12,2024-10-31 09:51:06,
13234,wc_order_vzgrGs38ZVNiK,1665,completed,170.5,2024-11-05 09:44:12,1687
13237,wc_order_Y3UilHOA2ktJe,965,completed,3740.0,2024-11-05 09:02:29,
13238,wc_order_S0ilGGIFZT0cA,1773,completed,1584.0,2024-10-31 12:53:33,
13239,wc_order_vXPboJzc1MaHG,289,completed,134.74,2024-11-01 12:09:08,
13241,wc_order_XUi13bg1rgIEJ,201,completed,1043.77,2024-11-01 15:09:16,
13245,wc_order_0DEH53LdZG8VA,1665,completed,1346.4,2024-11-05 10:52:52,
13249,wc_order_xjGFo5Rua3ZVr,1677,completed,1408.0,2025-01-23 15:24:14,1688
13255,wc_order_9T0tfdsNoYFcU,266,completed,7218.27,2025-01-21 10:15:20,
13256,wc_order_d5jDoVWHIhXj5,329,completed,693.0,2024-11-21 14:13:19,1691
13257,wc_order_Hmpdlwu831J0G,351,completed,1336.5,2025-04-15 15:26:28,1803
13261,wc_order_IOXToehQn3O6V,22,completed,1208.93,2024-11-11 13:52:40,
13262,wc_order_NZNP5HbipeG5S,185,completed,2116.4,2024-12-11 15:31:54,1692
13263,wc_order_12gGP4ZYMBOBD,2373,completed,552.2,2024-11-18 09:13:41,
13266,wc_order_3kVLUGYTv8nrW,2953,completed,703.78,2024-12-12 13:03:26,1693
13269,wc_order_rKaarVD9Fh86N,2763,completed,4895.0,2024-12-02 16:15:53,1694
13270,wc_order_JULYbfpRviYPd,1835,completed,254.65,2025-02-06 08:08:59,1729
13271,wc_order_TWYbMpvUwJLwY,2984,completed,211.2,2025-01-17 10:42:07,1695
13273,wc_order_uRCyX4matMSEM,1744,completed,329.4,2024-11-14 11:08:46,
13274,wc_order_m23J8Uuq4476u,247,completed,150.14,2025-02-25 15:04:58,
13275,wc_order_d8vMSsZBMBtpl,2503,completed,541.37,2024-11-12 16:26:39,
13278,wc_order_HvHMQIjKBnyU7,581,completed,14542.0,2024-12-04 08:27:38,
13279,wc_order_Fl6j3GbNFkVXG,1677,completed,588.76,2025-01-24 15:09:08,
13280,wc_order_WmNFmszWAUmvy,2985,completed,154.0,2025-02-06 08:13:41,1697
13281,wc_order_DzG44siUEvUYv,2814,completed,211.2,2024-11-22 13:26:09,1699
13282,wc_order_xpuxAjjO4Bcri,1524,completed,704.0,2024-11-29 13:57:20,1698
13283,wc_order_MWdawMo97P96K,290,completed,792.0,2024-11-21 14:59:00,1703
13284,wc_order_NZzPZQx5iTuea,1840,completed,1643.19,2024-11-19 10:25:13,
13285,wc_order_t07tffWcb61d9,923,completed,891.0,2025-02-10 14:07:12,1700
13286,wc_order_4prJdZt8sf9ke,2367,completed,211.2,2024-11-29 06:40:04,1702
13288,wc_order_umbGnVqxcO68G,34,completed,1333.07,2024-11-25 10:25:38,
13291,wc_order_2zgQlB3TsGzZI,1156,completed,133.36,2024-11-18 09:51:45,
13292,wc_order_mIBShbQ4kashA,2986,completed,1666.6,2024-11-26 10:18:31,
13293,wc_order_cbwus4mZkRVcH,1156,completed,66.0,2024-11-18 13:17:11,
13295,wc_order_B48E8M0akCGXi,2833,completed,1149.5,2025-01-22 12:48:26,1704
13297,wc_order_tpRvInikeeM6H,214,completed,960.48,2024-11-19 13:49:10,
13298,wc_order_dgKpyH3m8cjia,1624,completed,1544.4,2025-02-12 14:42:34,1705
13300,wc_order_eUgY34yxkxV5R,1242,completed,4458.28,2024-12-09 08:50:58,
13302,wc_order_5fkR6KWL350tV,502,completed,502.15,2025-03-06 12:32:54,1710
13304,wc_order_Nb1VAzVufQc2u,874,completed,170.5,2024-11-22 13:26:50,1706
13305,wc_order_DkeOkmkhbgd9H,1541,completed,3747.26,2024-11-21 13:40:11,
13307,wc_order_eZPKi5XnnpRlq,1731,completed,428.4,2024-11-25 11:09:37,
13309,wc_order_ygMwy19pv7Y3u,227,completed,361.3,2024-11-25 11:32:39,
13311,wc_order_vFuRSJdoG5Q5o,1101,completed,3217.5,2024-11-27 06:53:29,
13312,wc_order_5ZEPRllZGk3H1,1516,completed,363.26,2024-11-26 09:07:00,
13314,wc_order_ParOZJF4DnYfp,14,completed,812.39,2024-11-26 13:15:20,
13315,wc_order_tt9Zjo6oWuGRH,176,completed,84.14,2024-11-26 14:59:46,
13319,wc_order_hyHR2uyF9GD62,257,completed,4647.2,2024-11-28 09:56:49,
13320,wc_order_xkGmYEATJ0wju,47,completed,1556.5,2025-04-08 19:07:32,1707
13322,wc_order_GtNa6ipwh6RgV,1852,completed,1144.0,2024-12-11 14:01:47,1714
13324,wc_order_TQGLBN8kNOEP2,2763,completed,99.0,2024-12-02 16:06:48,1708
13325,wc_order_8qBSMqkDsZRRr,2812,completed,165.0,2024-12-04 15:13:53,1709
13328,wc_order_DWjZEjqTceM2l,1874,completed,940.5,2025-03-25 14:15:26,1711
13333,wc_order_mLk3wxwFZ4ERq,2641,completed,2348.28,2025-03-24 15:05:24,1712
13334,wc_order_bD0ul7DYzdpi8,2960,completed,8286.3,2024-12-03 15:35:45,1658
13335,wc_order_iVaWquJW8qzfO,84,completed,990.0,2025-03-18 07:16:15,1713
13344,wc_order_gRm5uKOFjUHn1,2824,completed,1578.6,2024-12-16 08:53:58,
13345,wc_order_tMtBdhhC2i1PP,1739,completed,2698.77,2024-12-12 08:46:33,
13346,wc_order_4ebcFpA0VNhy8,885,completed,990.0,2025-03-28 07:09:30,1736
13347,wc_order_4AWlTrU70eiTt,993,completed,3104.2,2024-12-12 15:15:16,
13349,wc_order_tekMJrt5vC395,2465,completed,727.1,2025-01-23 15:13:02,1715
13350,wc_order_z28aSBURAEOsM,102,completed,5357.0,2025-02-14 11:15:34,1719
13351,wc_order_9M2ShGJPn9BzE,2989,completed,211.2,2025-01-17 14:01:08,1716
13354,wc_order_ZN90U09TjrPac,2966,completed,242.0,2025-02-04 13:07:51,1717
13356,wc_order_9ISIxkUwAYr4a,1608,completed,891.0,2025-02-07 07:41:08,1718
13358,wc_order_Sr19ogHrP6Dtm,2992,completed,534.7,2024-12-19 11:01:10,
13361,wc_order_h09IpnJpGgdzl,2993,completed,291.62,2024-12-19 12:52:38,
13366,wc_order_9Z0F3SeCkCqcr,2992,completed,534.7,2024-12-27 14:52:09,
13367,wc_order_te1KjVZ60JZut,2995,completed,419.13,2025-01-04 09:49:17,
13369,wc_order_YPcNy3XXDS7pU,2997,completed,12842.5,2025-03-11 06:49:00,1720
13370,wc_order_AhpRKCLuA4oGC,2998,completed,935.0,2025-03-05 06:54:34,1722
13371,wc_order_u2lDI15wJFBJO,2999,completed,211.2,2025-02-25 11:44:41,1751
13374,wc_order_qik6zRyvC0Pj1,3001,completed,211.2,2025-01-24 13:10:32,1721
13376,wc_order_XQ1gAKLXrBlg9,3002,completed,491.91,2025-01-20 13:25:02,
